616,616,a,18.92,9.0,u,g,aa,v,0.75,t,t,2,f,g,88,591,2290,1
617,617,a,24.75,3.0,u,g,q,h,1.835,t,t,19,f,g,0,500,2130,1
618,618,a,30.67,12.0,u,g,c,v,2.0,t,t,1,f,g,220,19,2105,1
619,619,b,21,4.79,y,p,w,v,2.25,t,t,1,t,g,80,300,2202,1
620,620,b,13.75,4.0,y,p,w,v,1.75,t,t,2,t,g,120,1000,2164,1
621,621,a,46,4.0,u,g,j,j,0.0,t,f,0,f,g,100,960,1977,1
622,622,a,44.33,0.0,u,g,c,v,2.5,t,f,0,f,g,0,0,1922,1
623,623,b,20.25,9.96,u,g,e,dd,0.0,t,f,0,f,g,0,0,2052,1
624,624,b,22.67,2.54,y,p,c,h,2.585,t,f,0,f,g,0,0,2037,1
625,625,b,?,10.5,u,g,x,v,6.5,t,f,0,f,g,0,0,2051,1
626,626,a,60.92,5.0,u,g,aa,v,4.0,t,t,4,f,g,0,99,2053,1
627,627,b,16.08,0.75,u,g,c,v,1.75,t,t,5,t,g,352,690,2278,1
628,628,a,28.17,0.375,u,g,q,v,0.585,t,t,4,f,g,80,0,2233,1
629,629,b,39.17,1.71,u,g,x,v,0.125,t,t,5,t,g,480,0,2157,1
630,630,?,20.42,7.5,u,g,k,v,1.5,t,t,1,f,g,160,234,2100,1
631,631,a,30,5.29,u,g,e,dd,2.25,t,t,5,t,g,99,500,2037,1
632,632,b,22.83,3.0,u,g,m,v,1.29,t,t,1,f,g,260,800,2284,1
633,633,b,23.92,1.5,u,g,d,h,1.875,t,t,6,f,g,200,327,2193,1
634,634,b,33.17,1.0,u,g,x,v,0.75,t,t,7,t,g,340,4071,2355,1
635,635,b,48.33,12.0,u,g,m,v,16.0,t,f,0,f,s,110,0,2117,1
636,636,b,76.75,22.29,u,g,e,z,12.75,t,t,1,t,g,0,109,2235,1
637,637,b,51.33,10.0,u,g,i,bb,0.0,t,t,11,f,g,0,1249,2016,1
638,638,b,34.75,15.0,u,g,r,n,5.375,t,t,9,t,g,0,134,2284,1
639,639,b,38.58,3.335,u,g,w,v,4.0,t,t,14,f,g,383,1344,2025,1
640,640,a,22.42,11.25,y,p,x,h,0.75,t,t,4,f,g,0,321,2283,1
641,641,b,41.92,0.42,u,g,c,h,0.21,t,t,6,f,g,220,948,2145,1
642,642,b,29.58,4.5,u,g,w,v,7.5,t,t,2,t,g,330,0,2134,1
643,643,a,32.17,1.46,u,g,w,v,1.085,t,t,16,f,g,120,2079,2283,1
644,644,b,51.42,0.04,u,g,x,h,0.04,t,f,0,f,g,0,3000,1996,1
645,645,a,22.83,2.29,u,g,q,h,2.29,t,t,7,t,g,140,2384,1975,1
646,646,a,25,12.33,u,g,cc,h,3.5,t,t,6,f,g,400,458,2234,1
647,647,b,26.75,1.125,u,g,x,h,1.25,t,f,0,f,g,0,5298,1989,1
648,648,b,23.33,1.5,u,g,c,h,1.415,t,f,0,f,g,422,200,2032,1
649,649,b,24.42,12.335,u,g,q,h,1.585,t,f,0,t,g,120,0,2148,1
650,650,b,42.17,5.04,u,g,q,h,12.75,t,f,0,t,g,92,0,2318,1
651,651,a,20.83,3.0,u,g,aa,v,0.04,t,f,0,f,g,100,0,2205,1
652,652,b,23.08,11.5,u,g,w,h,2.125,t,t,11,t,g,290,284,2036,1
653,653,a,25.17,2.875,u,g,x,h,0.875,t,f,0,f,g,360,0,2147,1
654,654,b,43.08,0.375,y,p,c,v,0.375,t,t,8,t,g,300,162,2179,1
655,655,a,35.75,0.915,u,g,aa,v,0.75,t,t,4,f,g,0,1583,2134,1
656,656,b,59.5,2.75,u,g,w,v,1.75,t,t,5,t,g,60,58,2012,1
657,657,b,21,3.0,y,p,d,v,1.085,t,t,8,t,g,160,1,2347,1
658,658,b,21.92,0.54,y,p,x,v,0.04,t,t,1,t,g,840,59,2074,1
659,659,a,65.17,14.0,u,g,ff,ff,0.0,t,t,11,t,g,0,1400,2213,1
660,660,a,20.33,10.0,u,g,c,h,1.0,t,t,4,f,g,50,1465,2086,1
661,661,b,32.25,0.165,y,p,c,h,3.25,t,t,1,t,g,432,8000,2394,1
662,662,b,30.17,0.5,u,g,c,v,1.75,t,t,11,f,g,32,540,2169,1
663,663,b,25.17,6.0,u,g,c,v,1.0,t,t,3,f,g,0,0,2174,1
664,664,b,39.17,1.625,u,g,c,v,1.5,t,t,10,f,g,186,4700,2171,1
665,665,b,39.08,6.0,u,g,m,v,1.29,t,t,5,t,g,108,1097,2020,1
666,666,b,31.67,0.83,u,g,x,v,1.335,t,t,8,t,g,303,3290,2092,1
667,667,b,41,0.04,u,g,e,v,0.04,f,t,1,f,s,560,0,2076,1
668,668,b,48.5,4.25,u,g,m,v,0.125,t,f,0,t,g,225,0,2065,1
669,669,b,32.67,9.0,y,p,w,h,5.25,t,f,0,t,g,154,0,2135,1
670,670,a,28.08,15.0,y,p,e,z,0.0,t,f,0,f,g,0,13212,2096,1
671,671,b,73.42,17.75,u,g,ff,ff,0.0,t,f,0,t,g,0,0,2251,1
672,672,b,64.08,20.0,u,g,x,h,17.5,t,t,9,t,g,0,1000,1994,1
673,673,b,51.58,15.0,u,g,c,v,8.5,t,t,9,f,g,0,0,1908,1
674,674,b,26.67,1.75,y,p,c,v,1.0,t,t,5,t,g,160,5777,2080,1
675,675,b,25.33,0.58,u,g,c,v,0.29,t,t,7,t,g,96,5124,2201,1
676,676,b,30.17,6.5,u,g,cc,v,3.125,t,t,8,f,g,330,1200,2140,1
677,677,b,27,0.75,u,g,c,h,4.25,t,t,3,t,g,312,150,2258,1
678,678,b,23.17,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2121,1
679,679,b,34.17,5.25,u,g,w,v,0.085,f,f,0,t,g,290,6,2035,1
680,680,b,38.67,0.21,u,g,k,v,0.085,t,f,0,t,g,280,0,1961,1
681,681,b,25.75,0.75,u,g,c,bb,0.25,t,f,0,f,g,349,23,2367,1
682,682,a,46.08,3.0,u,g,c,v,2.375,t,t,8,t,g,396,4159,2157,1
683,683,a,21.5,6.0,u,g,aa,v,2.5,t,t,3,f,g,80,918,2090,1
684,684,?,20.08,0.125,u,g,q,v,1.0,f,t,1,f,g,240,768,2179,1
685,685,b,20.5,2.415,u,g,c,v,2.0,t,t,11,t,g,200,3000,2160,1
686,686,a,29.5,0.46,u,g,k,v,0.54,t,t,4,f,g,380,500,2023,1
687,687,b,16.17,0.04,u,g,c,v,0.04,f,f,0,f,g,0,0,2052,1
688,688,b,22.67,0.165,u,g,c,j,2.25,f,f,0,t,s,0,0,2125,1
689,689,a,25.58,0.0,?,?,?,?,0.0,f,f,0,f,p,?,0,2162,1
